Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,REB,AST,STL,BLK,TOV,PTS,full_name
2544,0020800967,2009-03-12,CLE @ PHX,W,43,10,24,0.417,3,8,0.375,11,13,0.846,10,13,3,3,3,34,LeBron James
2544,0020800954,2009-03-10,CLE @ LAC,W,44,10,23,0.435,0,6,0.0,12,16,0.75,13,11,2,2,4,32,LeBron James
2544,0020800928,2009-03-07,CLE vs. MIA,W,43,5,15,0.333,0,3,0.0,4,7,0.571,10,12,1,1,2,14,LeBron James
2544,0020800920,2009-03-06,CLE @ BOS,L,38,5,15,0.333,2,5,0.4,9,12,0.75,6,5,1,0,4,21,LeBron James
2544,0020800905,2009-03-04,CLE vs. MIL,W,33,7,11,0.636,4,5,0.8,5,7,0.714,8,4,1,0,3,23,LeBron James
2544,0020800894,2009-03-02,CLE @ MIA,W,44,13,21,0.619,6,7,0.857,10,10,1.0,8,4,1,1,6,42,LeBron James
2544,0020800885,2009-03-01,CLE @ ATL,W,44,8,20,0.4,2,7,0.286,8,14,0.571,6,11,1,2,0,26,LeBron James
2544,0020800873,2009-02-27,CLE @ SAS,W,32,12,23,0.522,3,6,0.5,3,3,1.0,14,4,2,0,1,30,LeBron James
2544,0020800861,2009-02-26,CLE @ HOU,L,34,7,21,0.333,2,5,0.4,5,6,0.833,1,0,1,2,3,21,LeBron James
2544,0020800842,2009-02-24,CLE vs. MEM,W,30,4,10,0.4,1,2,0.5,6,8,0.75,5,8,0,1,2,15,LeBron James
2544,0020800835,2009-02-22,CLE vs. DET,W,31,6,13,0.462,0,3,0.0,8,10,0.8,5,9,2,1,0,20,LeBron James
2544,0020800818,2009-02-20,CLE @ MIL,W,40,16,29,0.552,8,11,0.727,15,22,0.682,5,9,0,0,6,55,LeBron James
2544,0020800799,2009-02-18,CLE @ TOR,W,33,9,17,0.529,0,3,0.0,2,2,1.0,9,9,1,1,5,20,LeBron James
2544,0020800774,2009-02-11,CLE vs. PHX,W,33,9,18,0.5,1,5,0.2,7,8,0.875,6,6,2,1,3,26,LeBron James
2544,0020800765,2009-02-10,CLE @ IND,L,41,15,21,0.714,4,7,0.571,13,14,0.929,7,4,1,1,7,47,LeBron James
2544,0020800751,2009-02-08,CLE vs. LAL,L,40,5,20,0.25,2,8,0.25,4,8,0.5,8,12,0,0,1,16,LeBron James
2544,0020800724,2009-02-04,CLE @ NYK,W,44,17,33,0.515,2,7,0.286,16,19,0.842,9,11,0,2,3,52,LeBron James
2544,0020800714,2009-02-03,CLE vs. TOR,W,38,9,20,0.45,2,5,0.4,13,13,1.0,7,4,1,2,3,33,LeBron James
2544,0020800704,2009-02-01,CLE @ DET,W,39,12,25,0.48,3,8,0.375,6,11,0.545,4,8,1,1,5,33,LeBron James
2544,0020800686,2009-01-30,CLE vs. LAC,W,37,9,17,0.529,2,4,0.5,5,6,0.833,7,6,3,1,3,25,LeBron James
2544,0020800679,2009-01-29,CLE @ ORL,L,38,10,27,0.37,0,2,0.0,3,6,0.5,8,8,1,1,2,23,LeBron James
2544,0020800662,2009-01-27,CLE vs. SAC,W,38,5,10,0.5,0,2,0.0,13,15,0.867,15,11,0,3,2,23,LeBron James
2544,0020800644,2009-01-24,CLE @ UTA,W,41,14,27,0.519,1,6,0.167,4,6,0.667,14,9,1,0,2,33,LeBron James
2544,0020800638,2009-01-23,CLE @ GSW,W,41,10,24,0.417,2,5,0.4,10,16,0.625,9,8,3,2,2,32,LeBron James
2544,0020800624,2009-01-21,CLE @ POR,W,42,14,30,0.467,3,6,0.5,3,4,0.75,7,14,1,0,2,34,LeBron James
2544,0020800612,2009-01-19,CLE @ LAL,L,42,9,25,0.36,1,5,0.2,4,8,0.5,9,4,4,1,6,23,LeBron James
2544,0020800583,2009-01-16,CLE vs. NOH,W,43,12,24,0.5,0,2,0.0,5,6,0.833,14,7,3,1,4,29,LeBron James
2544,0020800578,2009-01-15,CLE @ CHI,L,44,8,28,0.286,1,6,0.167,11,16,0.688,14,7,1,1,8,28,LeBron James
2544,0020800560,2009-01-13,CLE @ MEM,W,40,9,15,0.6,1,5,0.2,11,14,0.786,11,10,3,1,2,30,LeBron James
2544,0020800531,2009-01-09,CLE vs. BOS,W,36,13,25,0.52,3,7,0.429,9,9,1.0,7,6,4,3,3,38,LeBron James
2544,0020800515,2009-01-07,CLE vs. CHA,W,31,9,16,0.563,0,1,0.0,3,3,1.0,4,4,2,2,4,21,LeBron James
2544,0020800496,2009-01-04,CLE @ WAS,L,41,11,22,0.5,3,9,0.333,5,8,0.625,6,10,1,2,7,30,LeBron James
2544,0020800476,2009-01-02,CLE vs. CHI,W,37,3,8,0.375,2,3,0.667,8,8,1.0,10,11,2,3,5,16,LeBron James
2544,0020800460,2008-12-30,CLE @ MIA,L,43,12,24,0.5,3,8,0.375,11,14,0.786,2,7,0,2,5,38,LeBron James
2544,0020800446,2008-12-28,CLE vs. MIA,W,43,12,19,0.632,2,4,0.5,7,12,0.583,6,9,0,1,2,33,LeBron James
2544,0020800424,2008-12-25,CLE vs. WAS,W,38,6,13,0.462,0,2,0.0,6,10,0.6,5,6,3,1,3,18,LeBron James
2544,0020800411,2008-12-23,CLE vs. HOU,W,38,11,23,0.478,0,3,0.0,5,7,0.714,9,5,3,1,7,27,LeBron James
2544,0020800402,2008-12-21,CLE @ OKC,W,43,14,24,0.583,2,4,0.5,1,2,0.5,4,7,3,1,3,31,LeBron James
2544,0020800388,2008-12-19,CLE @ DEN,W,39,13,20,0.65,0,2,0.0,7,8,0.875,10,8,0,0,6,33,LeBron James
2544,0020800372,2008-12-17,CLE @ MIN,W,40,14,20,0.7,2,6,0.333,2,4,0.5,6,3,2,2,0,32,LeBron James
2544,0020800337,2008-12-13,CLE @ ATL,L,46,10,19,0.526,2,7,0.286,11,12,0.917,6,9,4,1,1,33,LeBron James
2544,0020800326,2008-12-12,CLE vs. PHI,W,37,9,21,0.429,1,4,0.25,9,12,0.75,7,7,1,3,0,28,LeBron James
2544,0020800318,2008-12-10,CLE @ PHI,W,39,10,22,0.455,2,6,0.333,7,8,0.875,4,5,0,2,1,29,LeBron James
2544,0020800305,2008-12-09,CLE vs. TOR,W,30,11,18,0.611,2,5,0.4,7,8,0.875,5,4,3,0,2,31,LeBron James
2544,0020800287,2008-12-06,CLE @ CHA,W,28,8,17,0.471,2,4,0.5,7,8,0.875,5,4,2,2,3,25,LeBron James
2544,0020800279,2008-12-05,CLE vs. IND,W,38,4,12,0.333,0,4,0.0,3,4,0.75,8,11,1,3,2,11,LeBron James
2544,0020800265,2008-12-03,CLE vs. NYK,W,28,5,10,0.5,1,4,0.25,10,10,1.0,5,6,5,1,0,21,LeBron James
2544,0020800243,2008-11-29,CLE @ MIL,W,41,12,27,0.444,1,5,0.2,7,10,0.7,7,5,2,1,3,32,LeBron James
2544,0020800227,2008-11-28,CLE vs. GSW,W,31,9,13,0.692,3,4,0.75,2,4,0.5,7,8,3,1,2,23,LeBron James
2544,0020800211,2008-11-26,CLE vs. OKC,W,17,7,12,0.583,0,1,0.0,0,0,0.0,3,3,1,3,0,14,LeBron James
2544,0020800206,2008-11-25,CLE @ NYK,W,30,7,14,0.5,3,7,0.429,9,11,0.818,4,1,1,1,1,26,LeBron James
2544,0020800186,2008-11-22,CLE vs. ATL,W,37,8,19,0.421,1,4,0.25,7,7,1.0,7,8,2,0,2,24,LeBron James
2544,0020800160,2008-11-19,CLE @ DET,L,39,8,21,0.381,0,4,0.0,9,10,0.9,6,6,4,0,3,25,LeBron James
2544,0020800154,2008-11-18,CLE @ NJN,W,36,9,20,0.45,1,4,0.25,12,17,0.706,8,4,0,1,3,31,LeBron James
2544,0020800135,2008-11-15,CLE vs. UTA,W,42,13,21,0.619,3,7,0.429,9,11,0.818,5,7,2,2,2,38,LeBron James
2544,0020800117,2008-11-13,CLE vs. DEN,W,38,10,20,0.5,0,0,0.0,2,4,0.5,8,11,3,0,5,22,LeBron James
2544,0020800099,2008-11-11,CLE vs. MIL,W,43,16,24,0.667,1,4,0.25,8,10,0.8,5,6,3,0,2,41,LeBron James
2544,0020800082,2008-11-08,CLE @ CHI,W,39,13,29,0.448,4,7,0.571,11,13,0.846,13,4,0,0,2,41,LeBron James
2544,0020800070,2008-11-07,CLE vs. IND,W,39,11,24,0.458,1,6,0.167,4,7,0.571,9,8,1,4,4,27,LeBron James
2544,0020800055,2008-11-05,CLE vs. CHI,W,36,13,23,0.565,0,2,0.0,15,16,0.938,9,6,4,0,5,41,LeBron James
2544,0020800046,2008-11-03,CLE @ DAL,W,34,8,20,0.4,0,2,0.0,13,15,0.867,8,3,2,1,1,29,LeBron James
2544,0020800033,2008-11-01,CLE @ NOH,L,38,6,15,0.4,0,3,0.0,3,4,0.75,7,13,3,0,5,15,LeBron James
2544,0020800016,2008-10-30,CLE vs. CHA,W,30,7,15,0.467,0,2,0.0,8,12,0.667,9,9,0,1,5,22,LeBron James
2544,0020800001,2008-10-28,CLE @ BOS,L,36,9,21,0.429,0,4,0.0,4,8,0.5,7,6,2,1,3,22,LeBron James
2544,0020701204,2008-04-14,CLE @ PHI,W,42,10,18,0.556,1,2,0.5,6,12,0.5,4,5,2,1,5,27,LeBron James
2544,0020701197,2008-04-13,CLE vs. MIA,W,35,3,9,0.333,0,1,0.0,7,9,0.778,11,7,1,2,5,13,LeBron James
2544,0020701179,2008-04-11,CLE @ CHI,L,38,13,21,0.619,2,6,0.333,6,12,0.5,6,2,3,0,3,34,LeBron James
2544,0020701168,2008-04-09,CLE vs. NJN,W,35,11,21,0.524,1,4,0.25,10,13,0.769,7,8,1,2,0,33,LeBron James
2544,0020701137,2008-04-05,CLE vs. ORL,L,42,6,22,0.273,1,5,0.2,4,8,0.5,7,9,2,2,5,17,LeBron James
2544,0020701123,2008-04-03,CLE vs. CHI,L,39,10,24,0.417,3,7,0.429,10,14,0.714,5,4,2,2,3,33,LeBron James
2544,0020701114,2008-04-02,CLE @ CHA,W,31,11,19,0.579,1,4,0.25,6,6,1.0,4,5,3,2,4,29,LeBron James
2544,0020701095,2008-03-30,CLE vs. PHI,W,42,11,18,0.611,1,2,0.5,3,3,1.0,9,9,3,1,1,26,LeBron James
2544,0020701085,2008-03-29,CLE @ DET,L,35,4,17,0.235,1,5,0.2,4,6,0.667,4,5,0,0,5,13,LeBron James
2544,0020701062,2008-03-26,CLE vs. NOH,L,41,6,14,0.429,1,2,0.5,8,10,0.8,3,8,2,2,2,21,LeBron James
2544,0020701036,2008-03-22,CLE @ MIL,L,39,9,25,0.36,3,9,0.333,8,10,0.8,11,4,2,0,4,29,LeBron James
2544,0020701024,2008-03-21,CLE vs. TOR,W,41,14,22,0.636,1,3,0.333,0,0,0.0,12,5,1,0,5,29,LeBron James
2544,0020701011,2008-03-19,CLE vs. DET,W,41,11,19,0.579,2,5,0.4,6,7,0.857,7,6,1,1,0,30,LeBron James
2544,0020700992,2008-03-17,CLE @ ORL,L,42,11,22,0.5,1,4,0.25,7,11,0.636,9,6,0,1,3,30,LeBron James
2544,0020700987,2008-03-16,CLE vs. CHA,W,42,11,24,0.458,1,3,0.333,10,16,0.625,7,10,1,2,1,33,LeBron James
2544,0020700963,2008-03-13,CLE @ WAS,L,43,9,22,0.409,1,7,0.143,6,8,0.75,7,7,0,0,7,25,LeBron James
2544,0020700955,2008-03-12,CLE @ NJN,L,46,12,23,0.522,2,7,0.286,16,23,0.696,11,7,1,2,6,42,LeBron James
2544,0020700941,2008-03-10,CLE vs. POR,W,44,7,18,0.389,1,4,0.25,9,13,0.692,10,11,1,2,4,24,LeBron James
2544,0020700924,2008-03-08,CLE vs. IND,W,38,11,24,0.458,5,8,0.625,11,12,0.917,11,4,1,2,2,38,LeBron James
2544,0020700909,2008-03-06,CLE @ CHI,L,38,13,27,0.481,2,8,0.25,11,12,0.917,3,1,1,3,4,39,LeBron James
2544,0020700900,2008-03-05,CLE @ NYK,W,44,16,30,0.533,7,13,0.538,11,16,0.688,8,10,4,0,2,50,LeBron James
2544,0020700875,2008-03-02,CLE vs. CHI,W,40,15,29,0.517,0,5,0.0,7,8,0.875,6,6,1,0,3,37,LeBron James
2544,0020700861,2008-02-29,CLE vs. MIN,W,44,11,22,0.5,1,4,0.25,7,9,0.778,8,13,2,0,3,30,LeBron James
2544,0020700849,2008-02-27,CLE @ BOS,L,39,7,24,0.292,1,6,0.167,11,15,0.733,8,4,0,0,3,26,LeBron James
2544,0020700839,2008-02-26,CLE @ MIL,L,38,16,24,0.667,1,3,0.333,2,5,0.4,4,6,0,1,2,35,LeBron James
2544,0020700826,2008-02-24,CLE vs. MEM,W,39,10,17,0.588,1,4,0.25,4,5,0.8,7,11,3,1,6,25,LeBron James
2544,0020700807,2008-02-22,CLE vs. WAS,W,45,11,20,0.55,2,6,0.333,9,14,0.643,15,8,1,1,3,33,LeBron James
2544,0020700792,2008-02-20,CLE @ IND,W,43,11,22,0.5,1,5,0.2,8,12,0.667,14,12,2,1,4,31,LeBron James
2544,0020700781,2008-02-19,CLE vs. HOU,L,42,7,18,0.389,4,7,0.571,8,11,0.727,13,11,2,0,5,26,LeBron James
2544,0020700768,2008-02-13,CLE vs. SAS,L,43,17,31,0.548,1,5,0.2,4,7,0.571,6,9,0,1,3,39,LeBron James
2544,0020700754,2008-02-11,CLE @ ORL,W,44,8,15,0.533,1,2,0.5,12,15,0.8,7,10,3,1,5,29,LeBron James
2544,0020700744,2008-02-10,CLE vs. DEN,L,33,11,23,0.478,2,5,0.4,6,6,1.0,5,3,2,0,5,30,LeBron James
2544,0020700730,2008-02-08,CLE @ ATL,W,44,11,24,0.458,0,3,0.0,4,4,1.0,11,7,2,1,1,26,LeBron James
2544,0020700724,2008-02-07,CLE @ HOU,L,41,12,23,0.522,2,5,0.4,6,11,0.545,7,6,2,2,3,32,LeBron James
2544,0020700708,2008-02-05,CLE vs. BOS,W,42,11,21,0.524,4,8,0.5,7,10,0.7,9,12,5,2,7,33,LeBron James
2544,0020700690,2008-02-02,CLE vs. LAC,W,44,8,19,0.421,1,4,0.25,11,16,0.688,11,7,2,1,3,28,LeBron James
2544,0020700672,2008-01-30,CLE @ POR,W,44,13,29,0.448,3,6,0.5,8,12,0.667,14,4,2,2,4,37,LeBron James
2544,0020700643,2008-01-27,CLE @ LAL,W,44,16,32,0.5,1,5,0.2,8,12,0.667,9,4,2,0,5,41,LeBron James
2544,0020700627,2008-01-25,CLE vs. PHX,L,39,14,30,0.467,0,1,0.0,8,10,0.8,7,5,2,0,1,36,LeBron James
2544,0020700612,2008-01-23,CLE vs. WAS,W,31,7,13,0.538,1,3,0.333,8,9,0.889,8,8,2,1,0,23,LeBron James
2544,0020700606,2008-01-21,CLE @ MIA,W,40,11,26,0.423,1,4,0.25,5,5,1.0,3,5,4,1,5,28,LeBron James
2544,0020700570,2008-01-17,CLE @ SAS,W,39,9,24,0.375,1,5,0.2,8,12,0.667,9,7,0,2,3,27,LeBron James
2544,0020700558,2008-01-15,CLE @ MEM,W,47,18,28,0.643,6,12,0.5,9,16,0.563,8,9,3,1,4,51,LeBron James
2544,0020700527,2008-01-11,CLE vs. CHA,W,50,10,20,0.5,2,7,0.286,9,15,0.6,19,8,4,3,8,31,LeBron James
2544,0020700510,2008-01-09,CLE @ ATL,L,43,13,22,0.591,0,4,0.0,5,9,0.556,10,6,3,1,3,31,LeBron James
2544,0020700503,2008-01-08,CLE vs. SEA,W,35,8,18,0.444,0,3,0.0,6,6,1.0,8,3,2,0,4,22,LeBron James
2544,0020700490,2008-01-06,CLE @ TOR,W,46,14,29,0.483,4,8,0.5,7,12,0.583,11,8,0,0,1,39,LeBron James
2544,0020700477,2008-01-04,CLE vs. SAC,W,45,7,18,0.389,1,6,0.167,9,12,0.75,8,10,5,1,3,24,LeBron James
2544,0020700460,2008-01-02,CLE vs. ATL,W,40,13,22,0.591,1,3,0.333,9,11,0.818,5,6,2,1,2,36,LeBron James
2544,0020700438,2007-12-29,CLE @ NOH,L,42,8,21,0.381,1,4,0.25,4,6,0.667,5,6,1,0,4,21,LeBron James
2544,0020700419,2007-12-27,CLE @ DAL,W,36,9,21,0.429,1,4,0.25,5,10,0.5,8,7,3,0,3,24,LeBron James
2544,0020700405,2007-12-25,CLE vs. MIA,W,39,9,19,0.474,0,3,0.0,7,11,0.636,6,12,1,1,2,25,LeBron James
2544,0020700402,2007-12-23,CLE vs. GSW,L,41,8,20,0.4,0,2,0.0,9,13,0.692,5,8,1,1,3,25,LeBron James
2544,0020700379,2007-12-20,CLE vs. LAL,W,38,12,29,0.414,0,3,0.0,9,11,0.818,10,5,1,1,3,33,LeBron James
2544,0020700370,2007-12-19,CLE @ NYK,L,37,12,21,0.571,3,6,0.5,5,6,0.833,8,6,6,0,4,32,LeBron James
2544,0020700355,2007-12-17,CLE vs. MIL,W,50,10,25,0.4,0,5,0.0,11,13,0.846,8,5,1,0,2,31,LeBron James
2544,0020700344,2007-12-15,CLE vs. PHI,L,42,10,18,0.556,0,1,0.0,1,1,1.0,6,6,0,1,3,21,LeBron James
2544,0020700331,2007-12-14,CLE @ NJN,L,41,12,25,0.48,3,9,0.333,2,3,0.667,6,8,2,0,6,29,LeBron James
2544,0020700308,2007-12-11,CLE vs. IND,W,23,5,9,0.556,0,1,0.0,7,10,0.7,3,5,1,1,4,17,LeBron James
2544,0020700214,2007-11-28,CLE @ DET,L,20,5,11,0.455,0,2,0.0,5,9,0.556,1,3,0,0,0,15,LeBron James
2544,0020700204,2007-11-27,CLE vs. BOS,W,46,11,25,0.44,2,8,0.25,14,15,0.933,4,13,2,2,3,38,LeBron James
2544,0020700193,2007-11-25,CLE @ IND,W,36,10,21,0.476,1,6,0.167,9,15,0.6,11,10,4,1,2,30,LeBron James
2544,0020700183,2007-11-24,CLE vs. TOR,W,45,14,29,0.483,2,8,0.25,7,8,0.875,12,12,3,1,4,37,LeBron James
2544,0020700165,2007-11-21,CLE @ MIN,W,39,17,26,0.654,6,10,0.6,5,8,0.625,8,5,3,2,3,45,LeBron James
2544,0020700151,2007-11-20,CLE vs. MIL,L,44,11,22,0.5,1,7,0.143,11,12,0.917,7,7,1,1,3,34,LeBron James
2544,0020700124,2007-11-16,CLE vs. UTA,W,40,13,27,0.481,1,3,0.333,13,15,0.867,10,9,0,3,5,40,LeBron James
2544,0020700107,2007-11-14,CLE vs. ORL,L,47,15,27,0.556,2,4,0.5,7,9,0.778,13,14,0,2,4,39,LeBron James
2544,0020700094,2007-11-12,CLE @ DEN,L,34,9,16,0.563,1,3,0.333,8,14,0.571,1,4,2,0,4,27,LeBron James
2544,0020700092,2007-11-11,CLE @ LAC,W,36,9,21,0.429,0,2,0.0,4,8,0.5,5,8,6,1,5,22,LeBron James
2544,0020700077,2007-11-09,CLE @ SAC,W,44,10,19,0.526,0,2,0.0,6,8,0.75,4,4,1,1,1,26,LeBron James
2544,0020700060,2007-11-07,CLE @ UTA,L,41,12,27,0.444,1,4,0.25,7,15,0.467,15,13,3,2,4,32,LeBron James
2544,0020700053,2007-11-06,CLE @ GSW,W,42,9,16,0.563,1,2,0.5,5,7,0.714,13,9,0,3,2,24,LeBron James
2544,0020700041,2007-11-04,CLE @ PHX,L,43,11,26,0.423,3,5,0.6,2,2,1.0,5,8,2,4,3,27,LeBron James
2544,0020700020,2007-11-02,CLE vs. NYK,W,44,13,28,0.464,3,5,0.6,16,22,0.727,7,7,3,1,3,45,LeBron James
2544,0020700008,2007-10-31,CLE vs. DAL,L,36,2,11,0.182,0,2,0.0,6,10,0.6,5,4,1,0,5,10,LeBron James
2544,0020601220,2007-04-18,CLE vs. MIL,W,40,9,18,0.5,1,4,0.25,5,10,0.5,5,9,2,0,2,24,LeBron James
2544,0020601211,2007-04-17,CLE @ PHI,W,36,7,15,0.467,0,2,0.0,4,7,0.571,5,6,0,0,1,18,LeBron James
2544,0020601188,2007-04-14,CLE vs. ATL,W,32,8,16,0.5,3,6,0.5,4,5,0.8,5,6,1,1,0,23,LeBron James
2544,0020601173,2007-04-12,CLE vs. NJN,W,35,15,27,0.556,0,1,0.0,5,9,0.556,8,4,2,1,2,35,LeBron James
2544,0020601143,2007-04-08,CLE @ DET,L,43,5,16,0.313,1,4,0.25,9,11,0.818,5,6,1,0,5,20,LeBron James
2544,0020601126,2007-04-06,CLE @ WAS,W,44,7,23,0.304,0,3,0.0,11,14,0.786,6,5,1,1,2,25,LeBron James
2544,0020601119,2007-04-05,CLE vs. MIA,L,49,11,21,0.524,2,5,0.4,11,13,0.846,9,5,0,0,4,35,LeBron James
2544,0020601105,2007-04-03,CLE @ MIN,W,42,13,24,0.542,0,2,0.0,5,5,1.0,12,6,4,1,2,31,LeBron James
2544,0020601084,2007-03-31,CLE @ CHI,W,47,14,25,0.56,0,3,0.0,11,13,0.846,5,9,3,0,7,39,LeBron James
2544,0020601063,2007-03-28,CLE @ NYK,L,44,6,20,0.3,2,5,0.4,10,14,0.714,6,7,2,0,3,24,LeBron James
2544,0020601054,2007-03-27,CLE @ IND,W,40,8,18,0.444,0,3,0.0,10,14,0.714,7,6,2,0,3,26,LeBron James
2544,0020601042,2007-03-25,CLE vs. DEN,L,41,8,19,0.421,1,6,0.167,1,1,1.0,3,8,1,0,5,18,LeBron James
2544,0020601026,2007-03-23,CLE vs. NYK,W,38,8,16,0.5,0,1,0.0,5,6,0.833,3,10,2,0,1,21,LeBron James
2544,0020601010,2007-03-21,CLE vs. DAL,L,45,12,28,0.429,1,6,0.167,6,7,0.857,6,4,2,3,6,31,LeBron James
2544,0020600998,2007-03-20,CLE @ CHA,L,47,12,31,0.387,2,9,0.222,11,12,0.917,6,6,1,3,3,37,LeBron James
2544,0020600982,2007-03-17,CLE vs. UTA,W,44,8,21,0.381,0,6,0.0,8,13,0.615,17,9,2,2,4,24,LeBron James
2544,0020600963,2007-03-14,CLE @ MEM,W,30,11,17,0.647,4,7,0.571,3,6,0.5,6,4,3,0,2,29,LeBron James
2544,0020600940,2007-03-11,CLE vs. IND,W,39,10,22,0.455,2,6,0.333,4,5,0.8,7,6,3,1,2,26,LeBron James
2544,0020600932,2007-03-10,CLE @ MIL,W,36,12,22,0.545,4,6,0.667,4,4,1.0,8,9,3,1,6,32,LeBron James
2544,0020600912,2007-03-07,CLE @ DET,W,51,17,31,0.548,1,3,0.333,6,8,0.75,7,8,3,1,4,41,LeBron James
2544,0020600895,2007-03-05,CLE vs. HOU,W,42,12,24,0.5,3,6,0.5,5,9,0.556,12,8,0,0,3,32,LeBron James
2544,0020600881,2007-03-03,CLE vs. TOR,W,37,10,20,0.5,1,3,0.333,15,17,0.882,5,6,0,3,2,36,LeBron James
2544,0020600865,2007-03-01,CLE @ DAL,L,40,17,27,0.63,1,4,0.25,4,8,0.5,3,5,0,0,2,39,LeBron James
2544,0020600850,2007-02-27,CLE vs. NOK,W,43,14,22,0.636,3,4,0.75,4,7,0.571,5,8,2,1,4,35,LeBron James
2544,0020600835,2007-02-25,CLE @ MIA,L,42,10,22,0.455,2,5,0.4,7,12,0.583,3,7,0,1,2,29,LeBron James
2544,0020600812,2007-02-22,CLE vs. CHI,L,43,13,28,0.464,1,4,0.25,2,8,0.25,7,2,3,0,3,29,LeBron James
2544,0020600800,2007-02-21,CLE @ TOR,W,37,12,25,0.48,0,1,0.0,5,5,1.0,4,2,1,1,3,29,LeBron James
2544,0020600789,2007-02-15,CLE @ LAL,W,40,10,16,0.625,0,1,0.0,18,22,0.818,4,3,3,0,3,38,LeBron James
2544,0020600784,2007-02-14,CLE @ UTA,L,43,9,25,0.36,0,3,0.0,5,9,0.556,10,4,1,3,0,23,LeBron James
2544,0020600759,2007-02-11,CLE vs. LAL,W,38,5,16,0.313,0,2,0.0,8,12,0.667,8,5,1,1,1,18,LeBron James
2544,0020600744,2007-02-09,CLE vs. MIA,W,41,12,22,0.545,1,4,0.25,4,8,0.5,7,6,0,0,2,29,LeBron James
2544,0020600729,2007-02-07,CLE vs. LAC,W,36,4,13,0.308,1,2,0.5,2,2,1.0,7,3,1,1,2,11,LeBron James
2544,0020600711,2007-02-04,CLE vs. DET,L,43,9,22,0.409,1,4,0.25,2,3,0.667,5,6,2,0,3,21,LeBron James
2544,0020600694,2007-02-02,CLE vs. CHA,W,36,7,13,0.538,0,1,0.0,4,8,0.5,10,3,2,0,1,18,LeBron James
2544,0020600687,2007-02-01,CLE @ MIA,L,36,6,18,0.333,2,7,0.286,3,8,0.375,6,9,1,0,2,17,LeBron James
2544,0020600655,2007-01-28,CLE vs. PHX,L,42,12,22,0.545,3,6,0.5,3,6,0.5,9,5,2,0,3,30,LeBron James
2544,0020600623,2007-01-24,CLE vs. PHI,L,53,14,26,0.538,3,8,0.375,8,13,0.615,10,5,1,0,4,39,LeBron James
2544,0020600607,2007-01-22,CLE vs. ORL,L,43,6,15,0.4,0,3,0.0,6,13,0.462,4,5,3,0,2,18,LeBron James
2544,0020600601,2007-01-20,CLE @ GSW,W,45,14,22,0.636,2,7,0.286,2,5,0.4,7,5,4,0,9,32,LeBron James
2544,0020600590,2007-01-19,CLE @ DEN,L,44,9,23,0.391,0,1,0.0,12,14,0.857,10,10,2,0,3,30,LeBron James
2544,0020600577,2007-01-17,CLE @ POR,L,35,8,21,0.381,1,4,0.25,6,13,0.462,6,2,1,0,4,23,LeBron James
2544,0020600567,2007-01-16,CLE @ SEA,L,44,8,21,0.381,1,7,0.143,13,15,0.867,7,8,2,1,4,30,LeBron James
2544,0020600551,2007-01-13,CLE @ LAC,W,42,10,23,0.435,0,1,0.0,8,8,1.0,6,6,1,0,2,28,LeBron James
2544,0020600529,2007-01-11,CLE @ PHX,L,39,15,28,0.536,3,9,0.333,1,2,0.5,6,6,1,0,5,34,LeBron James
2544,0020600515,2007-01-09,CLE @ SAC,W,44,14,26,0.538,3,7,0.429,3,3,1.0,4,7,2,1,3,34,LeBron James
2544,0020600492,2007-01-06,CLE vs. NJN,W,44,9,21,0.429,1,3,0.333,0,0,0.0,13,4,3,3,5,19,LeBron James
2544,0020600486,2007-01-05,CLE @ MIL,W,43,3,13,0.231,0,4,0.0,2,2,1.0,5,9,1,0,2,8,LeBron James
2544,0020600469,2007-01-03,CLE @ BOS,W,45,11,20,0.55,2,3,0.667,8,10,0.8,6,4,3,1,3,32,LeBron James
2544,0020600461,2007-01-02,CLE vs. SAS,W,40,7,17,0.412,0,1,0.0,5,11,0.455,5,5,2,0,3,19,LeBron James
2544,0020600446,2006-12-30,CLE @ CHI,L,40,15,26,0.577,3,4,0.75,0,3,0.0,9,3,1,0,5,33,LeBron James
2544,0020600433,2006-12-29,CLE vs. MIL,W,44,11,21,0.524,2,6,0.333,8,13,0.615,4,5,1,1,3,32,LeBron James
2544,0020600417,2006-12-27,CLE @ ATL,W,40,10,25,0.4,1,2,0.5,6,8,0.75,9,3,1,2,1,27,LeBron James
2544,0020600396,2006-12-23,CLE vs. ORL,W,43,13,21,0.619,2,3,0.667,4,10,0.4,7,1,0,0,7,32,LeBron James
2544,0020600377,2006-12-21,CLE vs. DET,L,43,9,20,0.45,0,1,0.0,8,8,1.0,10,5,2,0,1,26,LeBron James
2544,0020600369,2006-12-20,CLE @ NJN,L,40,10,22,0.455,1,3,0.333,16,21,0.762,1,8,2,1,3,37,LeBron James
2544,0020600343,2006-12-16,CLE @ ORL,L,41,10,19,0.526,2,5,0.4,7,9,0.778,5,5,0,1,4,29,LeBron James
2544,0020600333,2006-12-15,CLE vs. SEA,W,33,9,14,0.643,2,3,0.667,2,3,0.667,9,7,1,0,4,22,LeBron James
2544,0020600317,2006-12-13,CLE vs. CHA,W,41,6,17,0.353,0,2,0.0,10,11,0.909,8,7,1,1,6,22,LeBron James
